"x"
540.65
556.69
535.67
561.95
554.38
573.47
591.62
538.7
537.12
578.45
575.47
585.06
578.34
589.57
581.83
594.51
636.29
611.43
601.88
588.71
641.89
637.67
631.92
613.83
626.98
621.86
656.62
661.82
665.04
629.7
663.55
626.56
657.75
677.05
667.43
637.6
663.36
652.71
657.42
636.81
685.53
664.43
661.18
645.39
611.63
641.36
621.57
679.35
661.9
754.24
688.15
652.56
668.83
660.35
635.01
666.32
717.58
645.72
614.91
675.39
674.44
672.49
803.56
725.41
761.37
748.04
616.12
681.63
808.65
794.21
804.37
736.34
755.93
712.28
747.07
786.33
860.03
882.63
838.19
845.43
831.82
852.11
860.83
752.62
798.25
877.12
821.36
790.41
809.89
793.31
800.56
829.99
823.52
748.55
727.52
794.84
733.26
667.16
646.42
656.55
744.4
812.07
814.89
488.78
641.49
794.15
841.55
863.12
721.86
361.47
736.9
810.69
781.98
763.34
773.21
813.02
843.46
829.97
823.79
823.2
824.16
810.62
855.53
812.4
823.95
828.3
755.03
878.27
780.69
755.93
795
831.32
799.66
781.9
782.43
821.52
755.91
820.4
792.39
814.63
840.2
869.66
871.95
738.33
801.74
857.08
835.7
853.41
829.67
779.22
853.38
841.91
857.03
871.2
868.49
793.46
796.17
803.45
879.11
924.58
916.7
971.64
881.28
907.15
782.59
794.96
824.93
838.09
761.27
751.52
777.65
797.1
812.88
814.07
805.3
840.81
827.62
800.34
811.28
848.6
854.02
874.15
846.29
842.29
825.98
879.31
861.95
892.48
859.53
907.26
855.51
815.93
868.03
942.63
899.06
943.55
917.3
862.74
936.32
917.73
891.53
894.99
904.89
967.32
866.03
1001.72
911.58
1002.68
995.63
1037.49
976.49
962.62
969.16
982.99
938.36
967.06
942.53
948.96
854.41
817.32
852.86
933.35
942.48
958.13
935.21
956.48
963.74
1055.44
1009.11
991.69
1007.61
973.02
1006.11
949.72
905.59
934.61
976.68
953.97
967.72
976.9
943.48
955.82
1007.94
995.58
917.55
929.09
929.83
993.84
990.64
1016.77
907.51
900.14
919.27
900.61
889.72
910.74
841.74
850.48
921.15
901.68
887.1
907.5
878.65
914.95
884.63
940.3
879.01
915.63
926.61
834.94
862.51
910.08
917.71
878.7
861.6
865.69
881.78
931.19
878.56
932.01
884.69
860.48
811.42
860.28
1055.98
1070.09
983.52
981.34
1034.71
937.84
934.51
949.38
986.36
986.02
922.6
942.73
1012.4
865.07
902.3
905.93
892.97
896.28
937.31
967.45
967.87
946.91
1027.56
993.76
977.77
983.31
862.62
931.25
965.3
931.93
977.87
948.76
1083.91
1121.87
1099.64
1123.18
808.86
1115.69
1107.08
1101.64
1090.35
1119.05
934.3
734.16
624.65
815.61
816.69
915.85
754.65
801.09
776.29
782.98
1050.6
1005.81
856.99
791.29
811.9
739.22
777.41
811.95
939.92
1016.23
702.52
761.03
722.15
655.36
673.56
653.05
565
811.01
912.19
920.45
944.42
887.02
868.56
965.48
862.54
922.93
878.04
882.15
920.59
886.01
919.23
1015.17
973.05
966.35
916.28
939.81
962.31
902.13
955.06
982.41
1000.74
980.97
1016.33
1019.16
1006.64
1016.7
1014.16
1009.69
1060.62
1015.65
1032.2
1097.8
1017.19
1000.9
986.99
1030.14
1009.81
1050.71
1044.72
994.48
1023.47
1041.32
1190.12
1101.36
1063.75
1106.34
1106.34
1118.25
1056.61
1079.39
1012.57
1107.81
1061.59
1066.2
1080.1
1125.15
1087.09
1126.08
1090.16
2106.52
1095.34
1038.2
1028.09
1108.81
1076.7
1115.41
1162.9
1123.84
1172.05
1146.1
1103.51
1112.92
1082.39
1130.16
1055.38
1097.11
1160
1097.68
1085.53
1081.59
1112.17
1048.48
1076.95
1097.84
1116.67
1179.56
1134.51
1120.71
1080.76
1094.36
1042.98
1071.45
1069.95
1071.34
1041.69
1000.36
1051.14
1007.77
974.35
1014.75
966.24
1073.97
1063.37
1219.78
1242.77
1284.97
1272.25
1249.19
1248.32
1248.04
1164.33
1204.39
1208.82
1186.68
1249.48
1198.64
1121.8
1120.46
1207.6
1161.53
1108.64
1143.49
1087.84
1040.98
1125.83
1100.15
1116.6
1141.84
1128.57
1119.2
1053.89
1120.2
1073.17
1102.8
1119.09
1138.75
1146.53
1063.36
1122.02
1038.29
1007.44
959.55
1044.15
976.99
1011.26
1025.8
1130.88
1135.97
1235.37
1266.27
1245.82
1194.85
1215.1
1220.3
1236.02
1249.82
1347
1226.01
1183.99
1202.62
1223.75
1210.37
1267.11
1282.92
1277.54
1196.82
1174.46
1180.62
1205.54
1265.87
1314.21
1168.06
1153.43
1258.5
1238.65
1223.45
1224.07
1335.09
1247.8
1221.15
1200.57
1206.05
1250
1246.97
1235.25
1198.29
1246.5
1088.61
1137.53
1214.78
1209.68
1266.91
1261.74
1240.43
1252.81
1283.63
1290.3
1295.3
1331.57
1327.82
1263.07
1253.23
1280.74
1285.99
1306.78
1194.78
1275.89
1283.77
1297.32
1248.14
1282.22
1245.82
1444.6
1403.98
1234.07
1166.87
1247.18
1235.53
1257.39
1304.09
1290.5
1257.53
1260.32
1293.21
1255.52
1252.61
1330.07
1284.28
1272.52
1280.56
1272.49
1308.12
1297.16
1247.58
1275.79
1187.55
1219.12
1271.28
1267.22
1261.18
1297.07
1297.07
1297.07
1249.64
1295.1
1281.83
1237.96
1317.52
1332.79
1266.41
1275.46
1284.66
1209.93
1269.81
1266.07
1266.5
1268.02
1298
1279.91
1298.19
1287.61
1273.31
1259.97
1193.95
1205.51
1218.5
1289.06
1229.92
1258.62
1192.92
2473.06
1215.28
1246.29
1192.13
1216.34
1216.61
1221.82
1170.39
1204.17
2330.65
1184.8
1170.02
1250.97
1222.5
1191.37
1152.64
1161.62
1234.55
1160.35
1176.95
1167.59
1095.5
1198.81
1193.61
1204.69
1154.75
1255.7
1227.28
1156.53
1222.31
1157.66
1237.83
1200.98
1249.53
1223.85
1181.59
1142.2
1136.98
1119.73
1211.27
1205.25
1204
1163.54
1187.35
1213.82
1213.67
1154.55
1143.84
1147.68
1171.41
1256.33
1256.02
1205.01
1194.11
1259.01
1269.84
1250.81
1238.04
1175.45
1175.45
2334.6
1296.24
1244.75
1212.28
1195.97
1206.56
1192.02
1137.26
1284.32
1275.39
1191.84
1095.83
1148.85
1163.6
1171.13
1174.18
1259.82
1117.77
1112.32
1159.99
1163.13
1139.15
1177.15
1150.17
1128.82
1097.06
1119.76
1127.3
1104.05
1090.77
1151.15
1306.31
1142.57
1179.79
1151.98
1022.29
997.81
940.17
1111.5
1084.8
1045.2
947.95
1127.77
1045.82
1088.86
1172.6
1156.38
1161.04
1196.43
1245.53
1239.44
1293.55
1269.32
1182.05
1178.82
1243.19
1262.35
1274.27
1280.92
1205.01
2465.11
1092.08
1075.97
1064.14
1099.07
1094.38
1087.96
960.4
941.33
953.05
1017.25
1031.14
1075.85
980.47
939.17
887
929.38
974.35
1003.12
932.97
962.24
991.06
972.01
902.91
945.9
1004.59
897.69
864.13
905.48
899.92
903.38
946.6
995.97
965.37
855.54
866.34
797.51
809.36
